name,empty_slots,free_bikes,latitude,longitude,timestamp
Square Alban Satragne,25,2,48.875388227727,2.3559567333359,2023-12-06T02:45:11.728000Z
Division Leclerc - Kléber,22,3,48.798666226364,2.2833752789972,2023-12-06T02:45:12.338000Z
Marcel Monge - Marcel Dassault,38,7,48.86096384533371,2.2246733296048142,2023-12-06T02:45:09.501000Z
Dora Maar - Nadia Guendouz,4,26,48.905452421305,2.3220406472683,2023-12-06T02:45:10.359000Z
Raspail Barbès,23,5,48.8529945,2.4247387,2023-12-06T02:45:12.196000Z
Fontaine du Tertre - Calvaire,23,1,48.8702539,2.2187778,2023-12-06T02:45:09.841000Z
Place Jean Mermoz,5,24,48.9220937,2.2718348,2023-12-06T02:45:09.996000Z
Vladimir Ilitch Lénine - Andrée Chedid,4,27,48.813240124373,2.3319716067039,2023-12-06T02:45:11.223000Z
Quatre Vents - Carrefour de l'Odéon,29,5,48.851751374458864,2.338161695134053,2023-12-06T02:45:11.698000Z
Paul Valery - Victor Hugo,33,2,48.87137406080164,2.2887128591537476,2023-12-06T02:45:09.557000Z
Faubourg St-Antoine - Place de la Nation,13,3,48.8487726,2.393606,2023-12-06T02:45:10.273000Z
Martyrs de Châteaubriant - Jean Grandel,31,7,48.951432,2.211214,2023-12-06T02:45:09.808000Z
Bourdon - Pont Morland,15,35,48.8478103,2.3659356,2023-12-06T02:45:09.789000Z
Charles de Gaulle - Rue de l'Alma,24,3,48.896620592993,2.252313240191,2023-12-06T02:45:10.625000Z
Gare RER - Général de Gaulle,10,28,48.933548439566,2.3064726536317,2023-12-06T02:45:11.426000Z
Résistance - Romain Rolland,0,28,48.950873482371,2.2310190077797,2023-12-06T02:45:10.777000Z
Quai de Sèvres - Manufacture Nationale,14,14,48.828688,2.22499,2023-12-06T02:45:09.965000Z
Maréchal Leclerc de Hauteclocque - Marché Buzenval,23,7,48.858446,2.192077,2023-12-06T02:45:10.653000Z
Place de l'Hôtel de Ville,14,0,48.8573314,2.351458,2023-12-06T02:45:10.256000Z
Convention - Campus de Bobigny,12,19,48.914920058264,2.4172238067445,2023-12-06T02:45:09.910000Z
Pablo Picasso - Maurice Thorez,0,0,48.906887812943,2.4489325365198,2023-12-06T02:45:09.945000Z
Moscou - Edouard Vaillant,8,21,48.90755810177,2.4689837335263,2023-12-06T02:45:09.857000Z
Bateliers - Quai de Seine,2,24,48.915817585516,2.3239533298594,2023-12-06T02:45:09.961000Z
Georges Pompidou - Verdun,19,7,48.875481,2.232443,2023-12-06T02:45:11.940000Z
Place Charles de Gaulle,20,4,48.826073335699,2.1894485725692,2023-12-06T02:45:09.444000Z
Stalingrad - Général de Gaulle,11,15,48.823450589614,2.4965062363218,2023-12-06T02:45:11.572000Z
Perrault - Place du Louvre,17,10,48.860273568996,2.3412468419093,2023-12-06T02:45:12.166000Z
Place Nationale - Château-des-Rentiers,4,13,48.829268,2.365212,2023-12-06T02:45:09.853000Z
Payenne - Square George Caïn,10,11,48.8578329,2.3622643,2023-12-06T02:45:11.344000Z
Dupont de l'Eure - Gambetta,11,20,48.8679385,2.4003649,2023-12-06T02:45:10.284000Z
Lamarck - Saint-Ouen,2,38,48.891334555236,2.3272445342326,2023-12-06T02:45:09.752000Z
Bracion - Périphérique,29,0,48.826103771275,2.3004549373748,2023-12-06T02:45:09.582000Z
Porte de Versailles,15,13,48.832324016657,2.2875617349045,2023-12-06T02:45:10.372000Z
Gare de Courbevoie,18,15,48.8993867,2.2506506,2023-12-06T02:45:11.336000Z
Marceau - Chaillot,19,2,48.868834023334,2.2986030816809,2023-12-06T02:45:11.358000Z
Gare - Aristide Briand,0,29,48.821410564722,2.2555950104387,2023-12-06T02:45:10.526000Z
Hispano Suiza - Parc des Bruyères,16,14,48.915885074177,2.2682306702811,2023-12-06T02:45:12.190000Z
Docteur Calmette - Martre,7,22,48.898969358483,2.3086513252383,2023-12-06T02:45:09.827000Z
Verger - Colonel Guichard,22,7,48.816376985087,2.2670380088932,2023-12-06T02:45:11.163000Z
Gabriel Péri - Place de la Libération,13,5,48.819828421929,2.3117361743705,2023-12-06T02:45:09.727000Z
Arsène Houssaye - Friedland,29,0,48.874510616163,2.2994716674148,2023-12-06T02:45:09.443000Z
Ménil - Argenteuil,3,15,48.925901818305,2.2741496502338,2023-12-06T02:45:11.518000Z
Jardin Modèle - Pierre Boudou,2,15,48.914866710946,2.3057010525935,2023-12-06T02:45:09.701000Z
La Motte-Picquet - La Tour Maubourg,18,20,48.856926701847,2.3096215831203,2023-12-06T02:45:09.577000Z
Pavé des Gardes - Charles Vaillant,19,1,48.81168551728,2.2111820107205,2023-12-06T02:45:09.951000Z
Verdun - Henri Barbusse,21,2,48.802056061754,2.3159965061736,2023-12-06T02:45:09.570000Z
Macdonald - Césaria Evora,56,9,48.89883,2.37933,2023-12-06T02:45:09.867000Z
Mariotte - Batignolles,11,8,48.884571659595,2.321469503475,2023-12-06T02:45:10.377000Z
Decrès - Alésia,23,7,48.832200060759,2.3139070151575,2023-12-06T02:45:12.095000Z
Moulin de Pierre - Abbé Grégoire,14,6,48.822036188382,2.2754641655975,2023-12-06T02:45:10.259000Z
Saint-Germain - Verdun,0,29,48.882877330093,2.4331868384644,2023-12-06T02:45:10.433000Z
Marseillaise - Grenade,26,19,48.889371092747,2.3979396821544,2023-12-06T02:45:09.583000Z
Epi d'Or - Chevilly,11,6,48.781109786782,2.3549050362061,2023-12-06T02:45:09.725000Z
Saint Pères - Saint Germain,18,2,48.853729675265,2.3300181032703,2023-12-06T02:45:09.265000Z
Charles de Gaulle - Louis Philippe,25,2,48.881742142181,2.2710045335353,2023-12-06T02:45:09.353000Z
Mairie de Sceaux,28,5,48.778916905132,2.2887361764861,2023-12-06T02:45:09.324000Z
Charlot - Stade Gabriel Voisin,7,24,48.827228120536,2.268122527474,2023-12-06T02:45:10.939000Z
Quai du docteur Dervaux,14,12,48.910482,2.297998,2023-12-06T02:45:11.236000Z
Stalingrad - Barbara,18,2,48.809223658808,2.3175904558822,2023-12-06T02:45:12.165000Z
Chateau,17,5,48.774661399959,2.3135878035462,2023-12-06T02:45:10.048000Z
Cadet - La Fayette,0,0,48.875601632672,2.3435704037547,2023-12-06T02:45:10.225000Z
Chastenet de Géry - Marcel Paul,14,11,48.800123,2.3567359,2023-12-06T02:45:12.254000Z
Port Royal - Hôpital Cochin,17,4,48.838608030238,2.3406994164846,2023-12-06T02:45:10.888000Z
Jean Bouin - Gouverneur Général Eboué,2,28,48.824792734266,2.2651904328524,2023-12-06T02:45:11.653000Z
Dugommier,3,50,48.838811048815,2.3896577954292,2023-12-06T02:45:11.744000Z
Batignolles - Abel Truchet,27,1,48.883103904582,2.3238347490884,2023-12-06T02:45:09.952000Z
Roland Garros - Jean Bouin,26,2,48.809460857173,2.2853198638301,2023-12-06T02:45:11.560000Z
Jean Rostand - Paul Vaillant Couturier,18,21,48.908168131015,2.4530601033354,2023-12-06T02:45:12.415000Z
Marne - Germain Dardan,13,9,48.81217465201,2.3035024699104,2023-12-06T02:45:09.379000Z
Gare RER,7,22,48.896280181078,2.4581568985227,2023-12-06T02:45:09.464000Z
Place des Arts - Jean Mermoz,14,5,48.880391139734,2.1832160452221,2023-12-06T02:45:09.826000Z
Place Henri Dunant - Gare RER,29,2,48.788093281931,2.2909234046643,2023-12-06T02:45:09.977000Z
Théâtre de La Garenne,10,10,48.905658361454,2.2345951981176,2023-12-06T02:45:10.308000Z
Chemin de Bretagne,0,28,48.824753068884,2.2588385956052,2023-12-06T02:45:10.436000Z
Clichy - Douai,31,0,48.883687771522,2.328063700029,2023-12-06T02:45:10.517000Z
Jean Jaurès - Place de la Libération,10,18,48.90617751921,2.4391458057475,2023-12-06T02:45:11.732000Z
Cimetière de Montrouge,51,7,48.821466904768,2.3215785772007,2023-12-06T02:45:12.094000Z
Place Nelson Mandela,16,5,48.862453313908,2.1961666225454,2023-12-06T02:45:10.247000Z
Henri Barbusse - Marcel Cachin,36,1,48.93742089281,2.3720374971659,2023-12-06T02:45:11.129000Z
Stéphanie Bouvard - Gambetta,1,29,48.814548138856,2.4024386957288,2023-12-06T02:45:11.324000Z
Rouget de L'isle - Watteau,11,8,48.778192750803,2.3963020229163,2023-12-06T02:45:09.335000Z
Mairie,13,7,48.87914304162,2.4163350908311,2023-12-06T02:45:12.344000Z
Place André Malraux,15,3,48.863925158727,2.3356226831675,2023-12-06T02:45:11.928000Z
Place du 8 Mai 1945,15,3,48.871552174017,2.2025031970585,2023-12-06T02:45:09.309000Z
Gare de Sèvres - Ville d'Avray,21,1,48.826262366227,2.2001516849313,2023-12-06T02:45:10.435000Z
Gallieni - Lycée Charles Petitet,12,32,48.927640283627,2.3308986340524,2023-12-06T02:45:10.627000Z
Stade Gaston Bouillant,5,25,48.939958667023,2.3279571813836,2023-12-06T02:45:11.554000Z
Port - Confluence,8,18,48.936093926526,2.3436167797955,2023-12-06T02:45:10.437000Z
Port - Maurice Chevalier,1,29,48.832024486306,2.490271087056,2023-12-06T02:45:10.636000Z
Edouard Pailleron - Bouret,27,0,48.880597694071,2.3769494891167,2023-12-06T02:45:11.775000Z
Charenton - Wattignies,0,39,48.836919119234,2.3916775206425,2023-12-06T02:45:11.225000Z
Président Roosevelt - Rouget de Lisle,34,6,48.83047518749,2.2616135525345,2023-12-06T02:45:10.593000Z
