lat&lon,name,rating,reviews,price,address,distance_on_yelp
48.8795431_2.3264628,La Maison de la Truffe,4.5,103,4.0,19 place de la Madeleine,989.0
48.8795431_2.3264628,Casa Cosa,4.0,48,2.0,30 rue de Mogador,559.0
48.8795431_2.3264628,Le Vin Qui Danse,3.5,76,3.0,9 Rue Moscou,113.0
48.8795431_2.3264628,Le Basilic,4.0,176,2.0,33 rue Lepic,918.0
48.8795431_2.3264628,Pompei,4.5,68,2.0,19 rue de Castellane,808.0
48.86131452758348_2.440614402294159,Saïgon,3.5,3,2.0,7 boulevard Rouget de Lisle,12.0
48.86131452758348_2.440614402294159,Bustronome,4.5,22,4.0,2 avenue Kléber,10797.0
48.86131452758348_2.440614402294159,Villa 9 Trois,4.0,28,4.0,71 rue Hoche,610.0
48.86131452758348_2.440614402294159,La Cave,4.0,35,3.0,45 rue de Paris,624.0
48.86131452758348_2.440614402294159,Café Salé,3.5,8,3.0,1 avenue Pasteur,196.0
48.86131452758348_2.440614402294159,La Romainville,4.5,3,2.0,29 boulevard Rouget de l'Isle,191.0
48.86131452758348_2.440614402294159,Yan Kady Chez Fatou,3.0,4,2.0,22 bd Rouget de Lisle,78.0
48.86131452758348_2.440614402294159,La Bottega Della Pizza,5.0,2,,38-38 boulevard Rouget de Lisle,180.0
48.86131452758348_2.440614402294159,Thé Vert,3.5,8,2.0,43 Rue Capit Dreyfus,184.0
48.86131452758348_2.440614402294159,Le Drunken,4.5,6,,19 rue Girard,681.0
48.86131452758348_2.440614402294159,La Bottega Siciliana,4.5,2,2.0,32-34 boulevard Rouget de Lisle,184.0
48.86131452758348_2.440614402294159,Glacier Martinez,5.0,2,,Place Jean Jaurès,185.0
48.86131452758348_2.440614402294159,Le Jardin de Montreuil,4.0,10,3.0,1 Rue Serg Godefroy,983.0
48.86131452758348_2.440614402294159,Chez Pauline,2.0,1,,18 Boulevard Rouget De Lisle,28.0
48.86131452758348_2.440614402294159,La Cantine Gros Gourmand,4.5,2,,30 rue du Capitaine Dreyfus,309.0
48.86131452758348_2.440614402294159,La Station Services,5.0,1,,27 boulevard Rouget de Lisle,163.0
48.86131452758348_2.440614402294159,Café Kaldi,5.0,5,1.0,8 boulevard de Chanzy,485.0
48.86131452758348_2.440614402294159,Agate Cuisine,4.0,2,2.0,37 rue du Capitaine Dreyfus,210.0
48.86131452758348_2.440614402294159,Restaurant Filippo,4.0,7,2.0,6 bd Chanzy,474.0
48.86131452758348_2.440614402294159,Le Réfectoire - Foodtruck,4.5,12,2.0,,5899.0
48.8667175_2.3692541,Ober Mamma,4.5,307,2.0,107 boulevard Richard Lenoir,264.0
48.8667175_2.3692541,Soya,4.0,176,3.0,20 rue de la Pierre Levée,163.0
48.8667175_2.3692541,Pierre Sang on Gambey,4.5,55,3.0,6 rue Gambey,289.0
48.8667175_2.3692541,MELT OBERKAMPF,5.0,32,3.0,74 rue folie méricourt,167.0
48.8667175_2.3692541,Chez Imogène,4.5,106,2.0,25 rue Jean Pierre Timbaud,148.0
48.8667175_2.3692541,Pierre Sang,4.5,160,3.0,55 rue Oberkampf,325.0
48.8667175_2.3692541,Ossek Garden,4.0,95,2.0,14 rue Rampon,85.0
48.8667175_2.3692541,Le Chateaubriand,4.0,261,4.0,129 avenue Parmentier,324.0
48.8667175_2.3692541,L'Aller Retour,4.5,81,3.0,5 rue Charles François Dupuis,471.0
48.8667175_2.3692541,Le Paname Art Café,4.0,48,2.0,14 rue de la Fontaine au Roi,194.0
48.8667175_2.3692541,Blue Valentine,4.5,29,3.0,13 rue de la Pierre Levée,107.0
48.8667175_2.3692541,L'îlot,4.5,66,2.0,4 rue de la Corderie,486.0
48.8667175_2.3692541,Clown Bar,4.0,73,3.0,114 rue Amelot,377.0
48.8667175_2.3692541,Co Ba Saigon,5.0,23,,48 boulevard du Temple,283.0
48.8667175_2.3692541,Les Fondus de la Raclette,4.0,58,2.0,107 avenue Parmentier,280.0
48.8667175_2.3692541,Restaurant Astier,3.5,119,3.0,44 rue Jean Pierre Timbaud,209.0
48.8667175_2.3692541,Les Fernandises,4.5,21,3.0,19 rue de la Fontaine au Roi,210.0
48.8667175_2.3692541,La Caravane,4.0,80,2.0,35 rue de la Fontaine au Roi,243.0
48.8667175_2.3692541,Le Bichat,4.5,80,2.0,11 rue Bichat,332.0
48.8667175_2.3692541,Robert et Louise,4.0,355,3.0,64 rue Vieille du Temple,1112.0
48.8471116_2.3956204,Chibby's Diner,4.0,97,2.0,9 rue Jaucourt,60.0
48.8471116_2.3956204,Chez Prosper,3.5,280,2.0,7 avenue du Trône,255.0
48.8471116_2.3956204,Extra Old Cafe,4.0,56,2.0,307 rue faubourg Saint-Antoine,291.0
48.8471116_2.3956204,Le Marrakech,4.5,18,2.0,7 avenue Philippe Auguste,308.0
48.8471116_2.3956204,La Tête à Toto,3.5,42,2.0,270 rue du Faubourg Saint-Antoine,257.0
48.8471116_2.3956204,Café Marco Polo,3.5,62,2.0,8-10 avenue du Trône,196.0
48.8471116_2.3956204,Fakra,4.0,20,3.0,317 rue du faubourg Saint-Antoine,247.0
48.8471116_2.3956204,Le Picotin,4.5,46,3.0,35 rue Sibuet,616.0
48.8471116_2.3956204,L'Echoppe de Paris,4.5,51,2.0,16 rue Léon Frot,945.0
48.8471116_2.3956204,Capucine,4.0,10,3.0,25 ave Bel Air,83.0
48.8471116_2.3956204,L'Eglantine,3.5,27,2.0,21 rue Fabre d'Eglantine,21.0
48.8471116_2.3956204,Vin et Marée,4.0,31,3.0,276 bd Voltaire,337.0
48.8471116_2.3956204,Auciel,4.5,40,2.0,97 rue de Charonne,1195.0
48.8471116_2.3956204,Fulgurances l'Adresse,4.5,22,4.0,10 rue Alexandre Dumas,770.0
48.8471116_2.3956204,The Green Goose,4.0,16,2.0,19 rue des Boulets,519.0
48.8471116_2.3956204,L'Armagnac,4.0,38,2.0,104 rue Charonne,1136.0
48.8471116_2.3956204,Les Mondes Bohèmes,4.0,51,2.0,31 rue des Vignoles,801.0
48.8471116_2.3956204,La Ravigote,4.5,31,2.0,41 rue de Montreuil,678.0
48.8471116_2.3956204,Le Janissaire,4.0,83,2.0,22-24 allée Vivaldi,671.0
48.8471116_2.3956204,La Mère Pouchet,3.5,30,2.0,168 boulevard diderot,230.0
48.886472466142_2.3328901827335,Al Caratello,4.5,229,2.0,5 rue Audran,259.0
48.886472466142_2.3328901827335,Le Basilic,4.0,176,2.0,33 rue Lepic,114.0
48.886472466142_2.3328901827335,La Boîte aux Lettres,5.0,51,3.0,108 rue Lepic,389.0
48.886472466142_2.3328901827335,Pizza Caratello,4.5,22,2.0,8 rue Audran,229.0
48.886472466142_2.3328901827335,Un Zèbre à Montmartre,3.5,128,2.0,38 rue Lepic,145.0
48.886472466142_2.3328901827335,"Terrass"" Restaurant & Bar - Rooftop",4.0,32,,12 Rue Joseph de Maistre,10.0
48.886472466142_2.3328901827335,La Mandigotte,4.5,36,2.0,68 rue Lepic,130.0
48.886472466142_2.3328901827335,Pink Mamma,4.0,404,3.0,20 bis rue de Douai,520.0
48.886472466142_2.3328901827335,Le Coq & Fils - The Poultry House,4.5,112,4.0,98 Rue Lepic,313.0
48.886472466142_2.3328901827335,La Mascotte,4.0,62,3.0,52 rue des Abbesses,208.0
48.886472466142_2.3328901827335,Les Tantes Jeanne,4.5,31,3.0,42 rue Véron,192.0
48.886472466142_2.3328901827335,Guilo Guilo,4.5,85,4.0,8 rue Garreau,316.0
48.886472466142_2.3328901827335,Petite Fleur,4.5,16,3.0,5 rue Damrémont,119.0
48.886472466142_2.3328901827335,Au Pied du Sacré Coeur,4.5,166,2.0,85 rue Lamarck,460.0
48.886472466142_2.3328901827335,Picolo Caratello,4.5,33,,5 rue Audran,264.0
48.886472466142_2.3328901827335,La Balançoire,4.0,26,3.0,6 rue Aristide Bruant,211.0
48.886472466142_2.3328901827335,Café des Deux Moulins,3.0,185,2.0,15 rue Lepic,180.0
48.886472466142_2.3328901827335,Le Moulin de la Galette,4.0,48,3.0,83 rue Lepic,331.0
48.886472466142_2.3328901827335,La Bascule,4.5,25,2.0,24 rue Durantin,265.0
48.886472466142_2.3328901827335,Jeanne B,4.0,31,3.0,61 rue Lepic,190.0
48.85708641027236_2.39841252565384,Les Mondes Bohèmes,4.0,51,2.0,31 rue des Vignoles,363.0
48.85708641027236_2.39841252565384,Le Piston Pelican,4.0,24,2.0,15 rue de Bagnolet,207.0
48.85708641027236_2.39841252565384,Lou Tiap,5.0,8,2.0,81 rue de Bagnolet,216.0
48.85708641027236_2.39841252565384,L'Echoppe de Paris,4.5,51,2.0,16 rue Léon Frot,838.0
48.85708641027236_2.39841252565384,Le 20ème Art,4.0,41,3.0,46 rue des Vignoles,329.0
48.85708641027236_2.39841252565384,L'Abribus Café,4.0,52,1.0,56 rue de Bagnolet,62.0
48.85708641027236_2.39841252565384,Paris Polska,4.0,10,,42 Rue Vignoles,350.0
48.85708641027236_2.39841252565384,Cimetière du Père Lachaise,4.5,259,,16 rue du Repos,628.0
48.85708641027236_2.39841252565384,Fulgurances l'Adresse,4.5,22,4.0,10 rue Alexandre Dumas,777.0
48.85708641027236_2.39841252565384,Café Le Papillon,4.0,14,2.0,144 rue de Bagnolet,406.0
48.85708641027236_2.39841252565384,À Table,4.5,5,2.0,92 rue de la Réunion,123.0
48.85708641027236_2.39841252565384,Chez Prosper,3.5,280,2.0,7 avenue du Trône,949.0
48.85708641027236_2.39841252565384,L'Armagnac,4.0,38,2.0,104 rue Charonne,1030.0
48.85708641027236_2.39841252565384,Shingané,4.0,43,2.0,63 ave de Gambetta,894.0
48.85708641027236_2.39841252565384,La Ravigote,4.5,31,2.0,41 rue de Montreuil,1059.0
48.85708641027236_2.39841252565384,Le Quartier Rouge,3.5,3,2.0,52 rue de Bagnolet,34.0
48.85708641027236_2.39841252565384,Casa Botticelli,4.0,15,2.0,142 Boulevard Charonne,288.0
48.85708641027236_2.39841252565384,El Toro Loco,4.0,2,2.0,53 rue Bagnolet,26.0
48.85708641027236_2.39841252565384,Méli Mellow,3.0,7,2.0,55 bis rue de Bagnolet,23.0
48.85708641027236_2.39841252565384,Les Grands Enfants,4.0,5,3.0,160 boulevard de Charonne,299.0
48.9155156_2.3814103,Bustronome,4.5,22,4.0,2 avenue Kléber,7963.0
48.9155156_2.3814103,Le Réfectoire - Foodtruck,4.5,12,2.0,,4252.0
48.9155156_2.3814103,New Soul Food,4.5,8,,,9563.0
48.9155156_2.3814103,Le Chien Qui Fume,3.0,1,,193 avenue Victor Hugo,177.0
48.9155156_2.3814103,Le 53,5.0,1,,53 rue de la Commune de Paris,563.0
48.9155156_2.3814103,O Abrigo,5.0,1,2.0,54 Avenue Prés Roosevelt,349.0
48.9155156_2.3814103,Café Restaurant d'Aubervilliers,3.0,1,,1 Rue Doct Pesque,154.0
48.9155156_2.3814103,Les Oliviers,4.0,1,,20 Rue Commune de Paris,266.0
48.9155156_2.3814103,Le Saint Emilion,2.0,1,,3 rue de la commune de Paris,162.0
48.9155156_2.3814103,Kamran,5.0,1,2.0,77-79 rue du Landy,987.0
48.9155156_2.3814103,Boulangerie Patisserie Bakou,3.0,1,,80 Rue Moutier,315.0
48.9155156_2.3814103,Coach jardin,5.0,3,,2 Marie Levasseur,14801.0
48.9155156_2.3814103,Sambola,4.0,1,2.0,87 rue Henri Barbusse,1060.0
48.9155156_2.3814103,Macao,5.0,1,1.0,137 Rue André Karman,889.0
48.9155156_2.3814103,Boulangerie,1.0,1,2.0,120 bis ave Victor Hugo,516.0
48.9155156_2.3814103,le petit basque,4.0,1,2.0,68 rue de la Commune de Paris,645.0
48.9155156_2.3814103,New Royal,4.0,1,,5 rue de Saint-Gobain,991.0
48.9155156_2.3814103,Yun Tian Lou,3.5,2,2.0,54 Avenue République,631.0
48.9155156_2.3814103,dupin duvin,3.0,1,,45 avenue victor-hugo,410.0
48.9155156_2.3814103,Le Sweet,2.0,1,,40 rue du Landy,866.0
48.83372430280548_2.271385453641414,Bustronome,4.5,22,4.0,2 avenue Kléber,4646.0
48.83372430280548_2.271385453641414,Palais du Bonheur,5.0,13,2.0,131 rue Michel-Ange,1161.0
48.83372430280548_2.271385453641414,River Cafe,3.5,121,3.0,146 quai de Stalingrad,921.0
48.83372430280548_2.271385453641414,Iannello,4.5,18,4.0,17 bd Exelmans,835.0
48.83372430280548_2.271385453641414,Le Beurre Noisette,3.5,52,3.0,68 Rue Vasco De Gama,1020.0
48.83372430280548_2.271385453641414,Pasta Oro,4.0,22,3.0,144 avenue de Versailles,937.0
48.83372430280548_2.271385453641414,Trinquet Village,4.0,18,1.0,8 quai Saint-Exupéry,658.0
48.83372430280548_2.271385453641414,AL WADY TRAITEUR RESTAURANT LIBANAIS PARIS,4.0,15,2.0,153-155 rue de Lourmel,1112.0
48.83372430280548_2.271385453641414,Tipaza,4.5,14,2.0,155 rue Saint Charles,1241.0
48.83372430280548_2.271385453641414,Les Petits Insolents,4.0,18,3.0,2 place Léon Deubel,965.0
48.83372430280548_2.271385453641414,La Cantina,5.0,10,2.0,11 rue Claude Terrasse,875.0
48.83372430280548_2.271385453641414,Symples de l'Os à Moelle Les,4.0,35,2.0,18 Avenue République,890.0
48.83372430280548_2.271385453641414,La Javelle,4.0,26,2.0,11 port de Javel Bas,813.0
48.83372430280548_2.271385453641414,La Manufacture,3.5,56,3.0,20 esplanade de la Manufacture,987.0
48.83372430280548_2.271385453641414,Koedo Dozo,4.5,12,2.0,7 rue Rouget de Lisle,747.0
48.83372430280548_2.271385453641414,La Cave de l'Os à Moelle,4.0,26,3.0,181 rue de Lourmel,915.0
48.83372430280548_2.271385453641414,Le Mathusalem,3.5,23,3.0,5 bis bd Exelmans,775.0
48.83372430280548_2.271385453641414,A & M,4.0,17,3.0,136 Boulevard Murat,779.0
48.83372430280548_2.271385453641414,Big Fernand,4.0,12,2.0,30 rue Ernest Renan,949.0
48.83372430280548_2.271385453641414,L'Os à Moëlle,4.0,46,3.0,3 rue Vasco de Gama,898.0
48.87403113727167_2.38959476351738,Le Jourdain,4.5,24,2.0,101 rue des Couronnes,205.0
48.87403113727167_2.38959476351738,Il Posto,4.0,23,2.0,356 rue des Pyrenees,235.0
48.87403113727167_2.38959476351738,Afrik'N'Fusion 20ème,4.0,18,2.0,330 rue des Pyrénées,107.0
48.87403113727167_2.38959476351738,Samsara,3.5,39,2.0,3 rue Jourdain,21.0
48.87403113727167_2.38959476351738,Mensae,4.5,22,3.0,23 rue Mélingue,348.0
48.87403113727167_2.38959476351738,Le Petit Vingtième,4.0,9,3.0,381 rue des Pyrénées,46.0
48.87403113727167_2.38959476351738,Les Rigoles,3.5,25,2.0,334 rue des Pyrénées,83.0
48.87403113727167_2.38959476351738,Nakagawa,4.0,35,2.0,9 rue Lassus,173.0
48.87403113727167_2.38959476351738,Le Zephyr,3.0,21,4.0,1 rue du Jourdain,19.0
48.87403113727167_2.38959476351738,Bonjour Vietnam,4.0,11,2.0,6 rue Jean-Baptiste Dumay,122.0
48.87403113727167_2.38959476351738,Au 140,4.0,20,2.0,140 rue de Belleville,138.0
48.87403113727167_2.38959476351738,La Maroquinerie,4.5,86,2.0,23 Rue Boyer,671.0
48.87403113727167_2.38959476351738,La Reine de Saba,4.5,41,2.0,78 rue Jean-Pierre Timbaud,1238.0
48.87403113727167_2.38959476351738,Le Vieux Belleville,4.5,14,1.0,12 rue Envierges,356.0
48.87403113727167_2.38959476351738,L'Escargot,4.0,60,2.0,50 rue Villette,358.0
48.87403113727167_2.38959476351738,Le Baratin,4.0,84,3.0,3 rue Jouye Rouve,516.0
48.87403113727167_2.38959476351738,Chez Papa,4.5,8,2.0,13 rue du Pré Saint-Gervais,336.0
48.87403113727167_2.38959476351738,PNY BURGER OBERKAMPF,4.0,60,2.0,96 rue Oberkampf,1271.0
48.87403113727167_2.38959476351738,Pâtisserie de L'Eglise Demoncy,4.5,18,3.0,10 Rue Jourdain,126.0
48.87403113727167_2.38959476351738,Les Trois 8,4.5,31,2.0,11 rue Victor Letalle,870.0
48.87590240712654_2.322616316378116,Lazare,4.0,73,3.0,Parvis de la Gare Saint-Lazare,213.0
48.87590240712654_2.322616316378116,L'Epicure,4.5,176,4.0,112 rue du Faubourg Saint-Honoré,747.0
48.87590240712654_2.322616316378116,Pomze,4.5,96,3.0,109 bd Haussmann,476.0
48.87590240712654_2.322616316378116,231 East Street,4.0,52,2.0,2 rue de la Pepiniere,116.0
48.87590240712654_2.322616316378116,Chez Monsieur,4.5,91,3.0,11 rue Chevalier de Saint-George,812.0
48.87590240712654_2.322616316378116,Gambino,4.5,242,2.0,6 rue Gomboust,1213.0
48.87590240712654_2.322616316378116,Pompei,4.5,68,2.0,19 rue de Castellane,402.0
48.87590240712654_2.322616316378116,Pink Mamma,4.0,404,3.0,20 bis rue de Douai,1097.0
48.87590240712654_2.322616316378116,La Maison de la Truffe,4.5,103,4.0,19 place de la Madeleine,576.0
48.87590240712654_2.322616316378116,Le Pain Quotidien,4.5,15,2.0,108 rue Saint Lazare,199.0
48.87590240712654_2.322616316378116,Pascade,4.5,80,3.0,14 rue Daunou,861.0
48.87590240712654_2.322616316378116,Bar Italia Brasserie,5.0,61,3.0,22 rue Moncey,671.0
48.87590240712654_2.322616316378116,Biosphère Café,4.5,40,2.0,47 rue de Laborde,356.0
48.87590240712654_2.322616316378116,L'Entente,4.5,26,2.0,13 rue Monsigny,1199.0
48.87590240712654_2.322616316378116,Twenty Peas,4.0,26,2.0,59 rue des Mathurins,294.0
48.87590240712654_2.322616316378116,La Pâte à Nouilles,4.0,38,2.0,8 rue de Castellane,431.0
48.87590240712654_2.322616316378116,Brasserie Mollard,3.0,101,3.0,115 rue Saint-Lazare,244.0
48.87590240712654_2.322616316378116,Le Madeleine C,4.5,25,3.0,5 rue Castellane,453.0
48.87590240712654_2.322616316378116,Casa Cosa,4.0,48,2.0,30 rue de Mogador,638.0
48.87590240712654_2.322616316378116,Tuk Tuk,4.0,38,2.0,47 rue de Laborde,355.0
48.84780306364685_2.445141971111298,Alessandro,3.5,38,2.0,51 rue Fontenay,340.0
48.84780306364685_2.445141971111298,Bustronome,4.5,22,4.0,2 avenue Kléber,11398.0
48.84780306364685_2.445141971111298,Villa Capri,4.5,9,3.0,2 bd de la Libération,470.0
48.84780306364685_2.445141971111298,Le Méditerrannée - Les Saveurs de Djerba,4.0,21,2.0,14 rue Robert Giraudineau,753.0
48.84780306364685_2.445141971111298,Absolu,4.0,24,4.0,22 avenue de Paris,756.0
48.84780306364685_2.445141971111298,Sunny's Bagels,4.5,2,,80 rue de Fontenay,359.0
48.84780306364685_2.445141971111298,El Gringo,3.5,45,2.0,32 avenue de Paris,856.0
48.84780306364685_2.445141971111298,La Tête à l'Envers,3.5,19,2.0,7 avenue de Nogent,520.0
48.84780306364685_2.445141971111298,Château de Vincennes,4.0,37,,Avenue de Paris,915.0
48.84780306364685_2.445141971111298,Sakura,4.5,23,2.0,46 rue Raymond du Temple,527.0
48.84780306364685_2.445141971111298,Le Jardin de Montreuil,4.0,10,3.0,1 Rue Serg Godefroy,982.0
48.84780306364685_2.445141971111298,L'Estaminet,4.5,18,3.0,56 Rue Charles Silvestri,428.0
48.84780306364685_2.445141971111298,Tamarin,4.0,10,2.0,14 rue Raymond du Temple,529.0
48.84780306364685_2.445141971111298,Grandpré,5.0,5,,66 rue de Fontenay,280.0
48.84780306364685_2.445141971111298,Le Petit Bofinger,4.0,19,3.0,2 avenue de Paris,579.0
48.84780306364685_2.445141971111298,Le Marigny,4.0,7,2.0,65 rue Fontenay,511.0
48.84780306364685_2.445141971111298,Aux Délices des Amis,4.0,1,1.0,4 Rue Defrance,122.0
48.84780306364685_2.445141971111298,BARTO,4.0,8,2.0,22 avenue de Paris,756.0
48.84780306364685_2.445141971111298,Le Réfectoire - Foodtruck,4.5,12,2.0,,6836.0
48.84780306364685_2.445141971111298,La Rigadelle,4.0,18,4.0,23 Rue Montreuil,769.0
48.89738369720229_2.395998537540436,L'Orange Bleue,4.0,10,2.0,3 rue Magenta,620.0
48.89738369720229_2.395998537540436,Cité des Sciences et de l'Industrie,4.0,119,,30 avenue Corentin Cariou,624.0
48.89738369720229_2.395998537540436,Simonetta,4.5,7,,32 quai de la Marne,1182.0
48.89738369720229_2.395998537540436,La Peña Festayre,3.5,45,2.0,32 avenue Corentin Cariou,682.0
48.89738369720229_2.395998537540436,Philharmonie de Paris,4.5,23,2.0,221 avenue Jean Jaurès,912.0
48.89738369720229_2.395998537540436,Les Pantins,4.0,7,3.0,6 rue Victor Hugo,491.0
48.89738369720229_2.395998537540436,Les Bancs Publics,4.5,22,2.0,2 rue de Nantes,1144.0
48.89738369720229_2.395998537540436,Parc de la Villette,4.0,35,,211 avenue Jean Jaurès,693.0
48.89738369720229_2.395998537540436,La Cité des Enfants,4.5,13,,30 avenue Corentin Cariou,603.0
48.89738369720229_2.395998537540436,Café Mama Kin,5.0,5,1.0,13 rue de Thionville,1266.0
48.89738369720229_2.395998537540436,Freegan Pony,4.0,14,1.0,Place Auguste Baron,709.0
48.89738369720229_2.395998537540436,À la Folie,3.5,10,2.0,26 avenue Corentin Cariou,832.0
48.89738369720229_2.395998537540436,Le Ptit Hugo,4.5,17,2.0,34 rue de Cambrai,988.0
48.89738369720229_2.395998537540436,Matsuba,3.5,17,2.0,37 avenue Corentin Cariou,796.0
48.89738369720229_2.395998537540436,Bistro les Grands Moulins,3.0,1,,1 rue du Général Compans,207.0
48.89738369720229_2.395998537540436,La Chope de Corentin,4.5,5,2.0,13 Avenue Corentin Cariou,962.0
48.89738369720229_2.395998537540436,Vertigo,4.5,3,,104 avenue Jean Lolive,1129.0
48.89738369720229_2.395998537540436,Café des Concerts,2.5,32,2.0,213 avenue Jean Jaurès,929.0
48.89738369720229_2.395998537540436,Au Cochon de Lait,4.0,9,,23 Avenue Corentin Cariou,875.0
48.89738369720229_2.395998537540436,Le Relais,4.0,9,1.0,61 rue Victor-Hugo,1034.0
48.871244610447015_2.40390568971634,Chéri-Chérie,4.5,16,2.0,203 avenue Gambetta,215.0
48.871244610447015_2.40390568971634,La Maroquinerie,4.5,86,2.0,23 Rue Boyer,912.0
48.871244610447015_2.40390568971634,Aarchna,3.5,27,3.0,19 rue Télégraphe,360.0
48.871244610447015_2.40390568971634,Au Troquet de la Place,3.5,4,2.0,177 Avenue Gambetta,9.0
48.871244610447015_2.40390568971634,La Toscana,4.0,12,2.0,118 Avenue Gambetta,119.0
48.871244610447015_2.40390568971634,Bustronome,4.5,22,4.0,2 avenue Kléber,8038.0
48.871244610447015_2.40390568971634,Shingané,4.0,43,2.0,63 ave de Gambetta,905.0
48.871244610447015_2.40390568971634,La Gambette à Pain,5.0,13,3.0,86 ave Gambetta,177.0
48.871244610447015_2.40390568971634,Chantefable,3.5,71,2.0,93 ave Gambetta,634.0
48.871244610447015_2.40390568971634,Huitzilin,4.5,10,2.0,30 rue de la Py,702.0
48.871244610447015_2.40390568971634,Aux Petits Oignons,4.5,51,2.0,11 rue Dupont de l'Eure,450.0
48.871244610447015_2.40390568971634,La Bellevilloise,3.5,143,2.0,19 - 21 rue Boyer,921.0
48.871244610447015_2.40390568971634,Le Tablier Rouge,4.5,9,2.0,40 Rue Chine,557.0
48.871244610447015_2.40390568971634,Royal Fata,4.0,20,2.0,237 rue Pyrénées,859.0
48.871244610447015_2.40390568971634,Benoît Castel,4.0,19,2.0,150 rue de Ménilmontant,430.0
48.871244610447015_2.40390568971634,Afrik'N'Fusion 20ème,4.0,18,2.0,330 rue des Pyrénées,1010.0
48.871244610447015_2.40390568971634,Abyssinia Café Restaurant,4.0,14,2.0,5 rue Martin Garat,799.0
48.871244610447015_2.40390568971634,Boulangerie Saint Fargeau,3.5,4,2.0,100 avenue Gambetta,36.0
48.871244610447015_2.40390568971634,Il Pinocchio,3.5,31,2.0,115 Avenue Gambetta,479.0
48.871244610447015_2.40390568971634,Aux Ours,3.5,29,2.0,236 rue des Pyrénées,673.0
48.84706173362218_2.4787822365760808,Le Village,3.5,10,2.0,Place du Général Leclerc,545.0
48.84706173362218_2.4787822365760808,La Taverne de Palerme,4.0,15,2.0,70 Rue Héros Nogentais,1159.0
48.84706173362218_2.4787822365760808,Au Petit Duc,4.0,5,1.0,9 avenue Val de Fontenay,956.0
48.84706173362218_2.4787822365760808,Burger King,4.0,3,,Avenue du Maréchal Joffre,861.0
48.84706173362218_2.4787822365760808,Domino's Pizza,5.0,1,2.0,157 boulevard de Strasbourg,863.0
48.84706173362218_2.4787822365760808,Thaï Ming,4.5,2,1.0,50 bis rue Roger-Salengro,882.0
48.84706173362218_2.4787822365760808,Pizza Paï,4.0,1,,Avenue du Maréchal Joffre - Centre Commercial Auchan,800.0
